effort,uuid,download_url
hubmap,d1af36911148fdd7001fd4eebe7222f1,https://assets.hubmapconsortium.org/d1af36911148fdd7001fd4eebe7222f1/expr.h5ad
hubmap,4b5dc6d04aa30a6eb0b224a7ab7d03b3,https://assets.hubmapconsortium.org/4b5dc6d04aa30a6eb0b224a7ab7d03b3/expr.h5ad
hubmap,69e35548d14ef026c46ddbab31f761da,https://assets.hubmapconsortium.org/69e35548d14ef026c46ddbab31f761da/expr.h5ad
hubmap,2e4ae8b2f845f62e77cea46ef074981c,https://assets.hubmapconsortium.org/2e4ae8b2f845f62e77cea46ef074981c/expr.h5ad
hubmap,7017034c816444f6acb469834e53344f,https://assets.hubmapconsortium.org/7017034c816444f6acb469834e53344f/expr.h5ad
hubmap,5d111a1db2f18d507d23e79b993e1e4a,https://assets.hubmapconsortium.org/5d111a1db2f18d507d23e79b993e1e4a/expr.h5ad
hubmap,d363e6062d4962bc7ef44d1d94afec62,https://assets.hubmapconsortium.org/d363e6062d4962bc7ef44d1d94afec62/expr.h5ad
hubmap,41dab04d801d21bfc99328c9e249cc68,https://assets.hubmapconsortium.org/41dab04d801d21bfc99328c9e249cc68/expr.h5ad
hubmap,9bc5d8fc743fd4dd610586ca720976f1,https://assets.hubmapconsortium.org/9bc5d8fc743fd4dd610586ca720976f1/expr.h5ad
hubmap,13d882fbeae970f8fb08a6f0b76bf127,https://assets.hubmapconsortium.org/13d882fbeae970f8fb08a6f0b76bf127/expr.h5ad
hubmap,3de525fe3e5718f297e8d62e037a042d,https://assets.hubmapconsortium.org/3de525fe3e5718f297e8d62e037a042d/expr.h5ad
hubmap,33b9c54d7c295897826e1e5271d4fc24,https://assets.hubmapconsortium.org/33b9c54d7c295897826e1e5271d4fc24/expr.h5ad
sennet,f05caff8a85ce1be82a4e2fef3f567ed,https://assets.api.sennetconsortium.org/f05caff8a85ce1be82a4e2fef3f567ed/expr.h5ad
sennet,939b748d576fe45f5b236f86a068d2e8,https://assets.api.sennetconsortium.org/939b748d576fe45f5b236f86a068d2e8/expr.h5ad
sennet,ae5d324e38aedcda9ab2aba5f1267e6f,https://assets.api.sennetconsortium.org/ae5d324e38aedcda9ab2aba5f1267e6f/expr.h5ad
sennet,6c9e01946c3a2c8fbbb77d0d52631386,https://assets.api.sennetconsortium.org/6c9e01946c3a2c8fbbb77d0d52631386/expr.h5ad
sennet,7c0457b5cbb0c6b068dcd1b013a33716,https://assets.api.sennetconsortium.org/7c0457b5cbb0c6b068dcd1b013a33716/expr.h5ad
sennet,1ffd4842e6a1643f538f42eb7fff5bbc,https://assets.api.sennetconsortium.org/1ffd4842e6a1643f538f42eb7fff5bbc/expr.h5ad
sennet,8b8daa4e2cebc3c7329e664ee9af9819,https://assets.api.sennetconsortium.org/8b8daa4e2cebc3c7329e664ee9af9819/expr.h5ad
sennet,b85a26a7920ad7444b53f3145181402c,https://assets.api.sennetconsortium.org/b85a26a7920ad7444b53f3145181402c/expr.h5ad
sennet,fd80ead9309975aa3ffd4d8456a7706f,https://assets.api.sennetconsortium.org/fd80ead9309975aa3ffd4d8456a7706f/expr.h5ad
sennet,1ac5a9f8b1533e3b08d3042bce58c938,https://assets.api.sennetconsortium.org/1ac5a9f8b1533e3b08d3042bce58c938/expr.h5ad
sennet,2f26357b4ba8bbe545c77ee9f91cafda,https://assets.api.sennetconsortium.org/2f26357b4ba8bbe545c77ee9f91cafda/expr.h5ad
sennet,55b89760a86cf5097aeac1d22e72c406,https://assets.api.sennetconsortium.org/55b89760a86cf5097aeac1d22e72c406/expr.h5ad
sennet,ed39fdf87f0eea4cb20a03b38190ce47,https://assets.api.sennetconsortium.org/ed39fdf87f0eea4cb20a03b38190ce47/expr.h5ad
sennet,2eeab84ac0e040e4c8bd2ddd0709fd6c,https://assets.api.sennetconsortium.org/2eeab84ac0e040e4c8bd2ddd0709fd6c/expr.h5ad
sennet,2cfb87471c9e827ee741dd5bbaa4f5d8,https://assets.api.sennetconsortium.org/2cfb87471c9e827ee741dd5bbaa4f5d8/expr.h5ad
sennet,49a77ec5055a8878f95f3eedaac94136,https://assets.api.sennetconsortium.org/49a77ec5055a8878f95f3eedaac94136/expr.h5ad
sennet,dfcaf1bf0bf4a73bfbd37aa1565a0b70,https://assets.api.sennetconsortium.org/dfcaf1bf0bf4a73bfbd37aa1565a0b70/expr.h5ad
